OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,CustomerAge,PaymentMethod,Rating,Revenue,Month
ORD1072,2025-05-07,West,Clothing,Gadget Y,1.0,323.39,32.0,Cash,3.2,323.39,2025-05
ORD1070,2024-07-06,North,Clothing,Widget B,5.0,95.68,65.0,Upi,3.0,478.4,2024-07
ORD2350,2024-04-25,North,Sports,Widget B,13.0,171.46,24.0,Debit Card,2.7,2228.98,2024-04
ORD2839,2024-12-03,East,Toys,Widget A,2.0,54.01,25.0,Cash,3.0,108.02,2024-12
ORD1171,2024-07-19,North,Sports,Gizmo Z,11.0,190.62,47.0,Credit Card,2.4,2096.82,2024-07
ORD2090,2024-12-14,West,Toys,Gadget Y,7.0,263.99,55.0,Cash,2.9,1847.93,2024-12
ORD1168,2024-07-16,North,Home & Kitchen,Widget A,4.0,236.35,39.0,Credit Card,3.0,945.4,2024-07
ORD1493,2025-06-15,North,Toys,Widget B,5.0,372.85,69.0,Credit Card,2.6,1864.25,2025-06
ORD2267,2024-03-19,South,Toys,Gizmo Z,4.0,310.12,69.0,Net Banking,3.9,1240.48,2024-03
ORD2044,2025-05-11,North,Books,Gadget Y,14.0,127.52,18.0,Debit Card,3.5,1785.28,2025-05
ORD2526,2025-02-17,West,Home & Kitchen,Device Q,3.0,88.6,30.0,Debit Card,2.3,265.8,2025-02
ORD1893,2024-01-19,South,Electronics,Accessory M,14.0,327.45,56.0,Upi,2.1,4584.3,2024-01
ORD1272,2024-06-03,East,Sports,Device Q,9.0,280.9,43.0,Cash,3.0,2528.1,2024-06
ORD2444,2024-05-09,West,Electronics,Widget B,2.0,241.23,66.0,Credit Card,3.0,482.46,2024-05
ORD1420,2024-05-30,North,Electronics,Gadget X,8.0,260.49,33.0,Upi,2.1,2083.92,2024-05
ORD1094,2024-02-02,Central,Clothing,Widget A,6.0,153.88,38.0,Net Banking,4.5,923.28,2024-02
ORD2384,2024-01-14,Central,Home & Kitchen,Accessory M,9.0,168.9,36.0,Upi,3.0,1520.1,2024-01
ORD2604,2024-01-02,Central,Home & Kitchen,Device Q,8.0,160.82,51.0,Debit Card,3.2,1286.56,2024-01
ORD2615,2024-08-28,West,Sports,Accessory M,10.0,217.91,43.0,Credit Card,1.0,2179.1,2024-08
ORD1042,2024-08-29,South,Home & Kitchen,Accessory M,8.0,160.1,56.0,Debit Card,4.1,1280.8,2024-08
ORD2621,2025-01-19,Central,Electronics,Widget A,3.0,235.75,47.0,Credit Card,4.3,707.25,2025-01
ORD2126,2025-02-02,West,Sports,Widget B,9.0,89.04,54.0,Upi,3.0,801.36,2025-02
ORD2190,2024-10-27,West,Electronics,Device Q,7.0,131.69,34.0,Cash,3.6,921.83,2024-10
ORD2304,2025-03-05,East,Books,Accessory M,4.0,197.26,37.0,Cash,2.2,789.04,2025-03
ORD1888,2025-03-04,South,Clothing,Gadget Y,1.0,46.97,27.0,Debit Card,1.6,46.97,2025-03
ORD1574,2025-01-23,West,Toys,Widget A,4.0,185.29,19.0,Cash,1.5,741.16,2025-01
ORD1038,2024-09-30,Central,Home & Kitchen,Device Q,9.0,146.53,59.0,Upi,3.0,1318.77,2024-09
ORD1306,2024-04-12,West,Home & Kitchen,Gadget X,9.0,229.66,66.0,Debit Card,2.3,2066.94,2024-04
ORD1668,2024-09-29,South,Electronics,Accessory M,5.0,179.27,43.0,Debit Card,1.4,896.35,2024-09
ORD1006,2024-05-01,West,Toys,Widget B,10.0,160.57,20.0,Credit Card,3.6,1605.7,2024-05
ORD2077,2025-06-09,South,Home & Kitchen,Item N,6.0,250.92,43.0,Upi,3.9,1505.52,2025-06
ORD1782,2024-06-27,North,Toys,Item N,1.0,142.77,20.0,Net Banking,2.1,142.77,2024-06
ORD1408,2024-09-21,North,Books,Gadget Y,3.0,143.79,25.0,Net Banking,3.0,431.37,2024-09
ORD2018,2025-04-26,North,Clothing,Accessory M,12.0,188.4,54.0,Cash,1.2,2260.8,2025-04
ORD1781,2025-01-25,North,Toys,Widget A,12.0,75.76,23.0,Upi,2.1,909.12,2025-01
ORD1166,2024-10-20,East,Electronics,Widget B,9.0,253.28,49.0,Upi,4.5,2279.52,2024-10
ORD1534,2024-05-25,Central,Toys,Gadget X,10.0,180.71,18.0,Net Banking,3.7,1807.1,2024-05
ORD1583,2024-11-01,North,Electronics,Item N,8.0,114.4,43.0,Debit Card,4.0,915.2,2024-11
ORD2274,2024-04-08,West,Books,Widget A,11.0,233.77,47.0,Credit Card,2.7,2571.47,2024-04
ORD2934,2024-06-20,South,Clothing,Device Q,7.0,89.12,43.0,Net Banking,2.3,623.84,2024-06
ORD2445,2024-05-24,Central,Books,Item N,2.0,144.09,42.0,Debit Card,2.1,288.18,2024-05
ORD2252,2025-06-07,Central,Toys,Gadget X,7.0,203.77,60.0,Credit Card,3.7,1426.39,2025-06
ORD2736,2024-05-22,Central,Home & Kitchen,Widget B,4.0,206.93,26.0,Cash,3.8,827.72,2024-05
ORD2491,2024-10-02,South,Home & Kitchen,Gadget X,8.0,294.8,62.0,Debit Card,4.1,2358.4,2024-10
ORD1813,2024-10-09,Central,Home & Kitchen,Accessory M,3.0,247.65,64.0,Cash,4.1,742.95,2024-10
ORD1316,2025-04-18,West,Home & Kitchen,Item N,9.0,343.97,35.0,Cash,1.4,3095.73,2025-04
ORD2303,2024-02-29,West,Clothing,Accessory M,7.0,258.72,44.0,Debit Card,2.5,1811.04,2024-02
ORD2750,2024-03-07,East,Toys,Accessory M,14.0,96.43,46.0,Upi,2.9,1350.02,2024-03
ORD1516,2024-06-26,East,Toys,Gadget Y,12.0,177.0,24.0,Net Banking,2.5,2124.0,2024-06
ORD2696,2024-10-13,South,Toys,Gadget Y,6.0,294.22,28.0,Net Banking,3.5,1765.32,2024-10
ORD1533,2024-03-05,North,Toys,Gadget Y,11.0,389.42,22.0,Net Banking,4.7,4283.62,2024-03
ORD2062,2025-02-04,North,Books,Widget B,11.0,154.9,25.0,Upi,2.9,1703.9,2025-02
ORD1271,2024-10-14,West,Electronics,Widget B,8.0,169.09,48.0,Debit Card,2.1,1352.72,2024-10
ORD1548,2025-04-20,North,Sports,Widget B,2.0,147.64,57.0,Debit Card,3.9,295.28,2025-04
ORD1964,2024-08-24,North,Electronics,Gadget Y,12.0,368.35,36.0,Debit Card,4.1,4420.2,2024-08
ORD2725,2024-12-26,North,Home & Kitchen,Gadget Y,2.0,143.21,46.0,Net Banking,2.0,286.42,2024-12
ORD2918,2024-05-28,Central,Home & Kitchen,Gadget Y,4.0,56.35,26.0,Credit Card,4.2,225.4,2024-05
ORD1598,2024-07-02,East,Books,Gadget Y,2.0,170.19,61.0,Debit Card,3.4,340.38,2024-07
ORD2710,2025-05-31,East,Books,Item N,13.0,238.21,31.0,Net Banking,1.3,3096.73,2025-05
ORD1570,2024-11-01,South,Sports,Accessory M,3.0,181.9,23.0,Debit Card,4.7,545.7,2024-11
ORD1074,2024-06-05,East,Books,Device Q,5.0,250.9,67.0,Debit Card,5.0,1254.5,2024-06
ORD1061,2024-09-26,West,Toys,Gizmo Z,1.0,189.23,23.0,Net Banking,3.5,189.23,2024-09
ORD2264,2024-01-07,North,Sports,Gadget Y,1.0,190.62,32.0,Net Banking,2.7,190.62,2024-01
ORD1809,2024-05-09,West,Home & Kitchen,Device Q,6.0,197.41,43.0,Credit Card,1.6,1184.46,2024-05
ORD1244,2024-02-18,South,Toys,Gizmo Z,8.0,308.92,43.0,Cash,1.6,2471.36,2024-02
ORD2464,2025-05-27,North,Clothing,Widget A,1.0,135.98,32.0,Debit Card,1.3,135.98,2025-05
ORD1105,2024-07-25,Central,Books,Gizmo Z,9.0,232.46,67.0,Debit Card,4.1,2092.14,2024-07
ORD1673,2025-06-20,Central,Clothing,Accessory M,5.0,183.2,40.0,Debit Card,2.5,916.0,2025-06
ORD1642,2024-01-26,South,Sports,Item N,11.0,126.3,27.0,Credit Card,3.7,1389.3,2024-01
ORD2286,2025-01-16,Central,Clothing,Gadget Y,9.0,397.46,34.0,Debit Card,4.6,3577.14,2025-01
ORD1665,2025-04-29,Central,Toys,Accessory M,10.0,316.93,61.0,Debit Card,4.3,3169.3,2025-04
ORD1509,2025-02-11,North,Books,Widget B,11.0,128.34,40.0,Net Banking,1.2,1411.74,2025-02
ORD1131,2024-10-09,South,Electronics,Item N,13.0,124.02,22.0,Credit Card,4.3,1612.26,2024-10
ORD1444,2024-01-29,North,Books,Device Q,8.0,200.28,41.0,Net Banking,4.9,1602.24,2024-01
ORD1866,2024-06-09,West,Toys,Accessory M,9.0,335.38,29.0,Upi,3.0,3018.42,2024-06
ORD2861,2024-01-29,North,Sports,Gizmo Z,3.0,145.69,62.0,Debit Card,3.0,437.07,2024-01
ORD2801,2024-05-28,West,Books,Widget B,3.0,164.5,26.0,Debit Card,1.3,493.5,2024-05
ORD1057,2025-04-21,West,Clothing,Gadget X,1.0,273.76,33.0,Upi,1.9,273.76,2025-04
ORD2680,2024-08-17,North,Clothing,Widget A,1.0,221.64,30.0,Cash,2.5,221.64,2024-08
ORD2085,2024-12-29,West,Sports,Gadget X,7.0,169.47,69.0,Debit Card,1.6,1186.29,2024-12
ORD1086,2024-10-15,Central,Clothing,Item N,14.0,424.6474999999999,60.0,Net Banking,1.6,5945.06,2024-10
ORD2876,2024-07-18,West,Books,Device Q,10.0,286.32,37.0,Debit Card,3.9,2863.2,2024-07
ORD1771,2025-06-09,South,Toys,Item N,2.0,244.94,26.0,Cash,2.9,489.88,2025-06
ORD2247,2025-04-28,East,Electronics,Gizmo Z,9.0,156.41,43.0,Upi,4.2,1407.69,2025-04
ORD1708,2024-08-16,East,Toys,Device Q,4.0,74.9,50.0,Cash,1.4,299.6,2024-08
ORD2578,2024-10-26,South,Sports,Accessory M,10.0,119.19,21.0,Net Banking,3.0,1191.9,2024-10
ORD2355,2024-05-01,Central,Electronics,Accessory M,5.0,380.46,51.0,Upi,4.8,1902.3,2024-05
ORD2583,2024-12-29,East,Books,Item N,13.0,150.68,32.0,Debit Card,4.5,1958.84,2024-12
ORD1538,2024-10-08,Central,Home & Kitchen,Device Q,8.0,210.05,42.0,Upi,1.3,1680.4,2024-10
ORD2453,2025-04-04,North,Sports,Widget B,11.0,141.38,34.0,Upi,1.9,1555.18,2025-04
ORD2195,2024-11-18,North,Sports,Gadget X,7.0,193.36,24.0,Upi,2.2,1353.52,2024-11
ORD2574,2024-01-12,North,Electronics,Gizmo Z,6.0,122.25,48.0,Net Banking,1.2,733.5,2024-01
ORD2779,2024-05-07,South,Clothing,Gizmo Z,5.0,205.44,39.0,Upi,2.9,1027.2,2024-05
ORD1418,2025-04-13,West,Books,Item N,10.0,71.66,60.0,Cash,4.3,716.6,2025-04
ORD2871,2025-02-19,East,Toys,Device Q,2.0,148.79,25.0,Net Banking,4.6,297.58,2025-02
ORD2073,2025-02-05,South,Home & Kitchen,Accessory M,5.0,133.8,67.0,Upi,2.1,669.0,2025-02
ORD2726,2024-12-06,South,Home & Kitchen,Gadget X,5.0,424.6474999999999,58.0,Net Banking,3.0,2123.24,2024-12
ORD2296,2024-06-10,Central,Home & Kitchen,Gadget X,13.0,192.905,65.0,Debit Card,4.1,2507.76,2024-06
ORD1851,2024-04-26,Central,Books,Gadget Y,10.0,285.78,39.0,Debit Card,4.1,2857.8,2024-04
ORD2771,2024-01-25,North,Electronics,Gadget Y,3.0,201.24,26.0,Credit Card,2.5,603.72,2024-01
ORD2748,2025-04-06,East,Home & Kitchen,Gizmo Z,11.0,148.25,30.0,Upi,4.1,1630.75,2025-04
ORD2743,2024-08-26,North,Electronics,Gadget Y,6.0,76.25,22.0,Upi,4.4,457.5,2024-08
ORD2785,2024-02-12,North,Clothing,Gizmo Z,10.0,90.86,47.0,Net Banking,1.8,908.6,2024-02
ORD2556,2025-03-30,North,Home & Kitchen,Device Q,9.0,300.14,44.0,Net Banking,4.2,2701.26,2025-03
ORD2751,2024-01-07,Central,Home & Kitchen,Widget B,6.0,125.59,25.0,Debit Card,4.2,753.54,2024-01
ORD2818,2024-03-03,West,Clothing,Widget A,10.0,162.98,49.0,Cash,5.0,1629.8,2024-03
ORD1304,2024-02-22,East,Home & Kitchen,Gadget Y,12.0,178.56,61.0,Cash,4.4,2142.72,2024-02
ORD2533,2024-05-26,South,Books,Accessory M,1.0,406.52,18.0,Upi,4.7,406.52,2024-05
ORD1335,2024-08-07,West,Electronics,Item N,13.0,139.3,21.0,Net Banking,3.0,1810.9,2024-08
ORD1995,2024-10-18,South,Books,Gadget Y,12.0,248.48,47.0,Credit Card,3.0,2981.76,2024-10
ORD1569,2024-04-27,South,Clothing,Widget B,11.0,279.26,28.0,Cash,2.1,3071.86,2024-04
ORD1088,2025-05-04,North,Electronics,Widget A,13.0,124.64,59.0,Cash,2.4,1620.32,2025-05
ORD1874,2024-12-26,West,Books,Widget B,1.0,112.86,49.0,Upi,1.7,112.86,2024-12
ORD2242,2024-11-30,East,Toys,Widget B,3.0,108.55,66.0,Debit Card,4.0,325.65,2024-11
ORD2542,2024-06-07,Central,Toys,Widget A,2.0,424.6474999999999,55.0,Debit Card,3.0,849.29,2024-06
ORD1712,2025-04-12,West,Home & Kitchen,Gadget Y,8.0,205.55,58.0,Upi,1.6,1644.4,2025-04
ORD2768,2025-01-15,East,Home & Kitchen,Item N,14.0,265.75,53.0,Credit Card,3.0,3720.5,2025-01
ORD2873,2024-03-27,Central,Electronics,Gizmo Z,6.0,414.93,60.0,Debit Card,3.0,2489.58,2024-03
ORD2397,2024-12-17,West,Toys,Gadget X,10.0,176.175,25.0,Net Banking,2.5,1761.75,2024-12
ORD1221,2025-05-18,North,Clothing,Item N,5.0,113.92,27.0,Upi,3.0,569.6,2025-05
ORD1319,2025-01-27,Central,Clothing,Gadget Y,12.0,144.4,51.0,Credit Card,1.1,1732.8,2025-01
ORD2777,2024-06-21,South,Books,Gadget X,4.0,177.69,37.0,Cash,3.0,710.76,2024-06
ORD1878,2024-03-03,West,Books,Gadget Y,14.0,269.77,60.0,Debit Card,1.4,3776.78,2024-03
ORD2824,2025-06-09,South,Books,Gadget Y,9.0,165.69,54.0,Debit Card,4.4,1491.21,2025-06
ORD1825,2024-07-28,East,Home & Kitchen,Widget A,11.0,238.14,43.0,Net Banking,1.7,2619.54,2024-07
ORD2468,2024-04-16,East,Electronics,Gadget X,4.0,133.36,22.0,Net Banking,1.3,533.44,2024-04
ORD2483,2024-02-04,North,Clothing,Accessory M,14.0,88.9,65.0,Upi,4.6,1244.6,2024-02
ORD1138,2024-08-21,East,Electronics,Device Q,9.0,182.375,47.0,Credit Card,3.9,1641.38,2024-08
ORD1163,2024-07-02,South,Toys,Gadget Y,5.0,111.05,43.0,Debit Card,3.0,555.25,2024-07
ORD2804,2024-07-08,West,Books,Item N,1.0,186.655,53.0,Upi,3.2,186.66,2024-07
ORD2466,2024-10-10,North,Electronics,Widget B,2.0,182.375,68.0,Debit Card,4.2,364.75,2024-10
ORD1960,2024-04-24,Central,Books,Item N,11.0,72.05,68.0,Debit Card,1.1,792.55,2024-04
ORD2482,2024-04-28,East,Sports,Widget A,8.0,228.39,43.0,Net Banking,4.8,1827.12,2024-04
ORD2257,2024-07-28,South,Sports,Gizmo Z,3.0,146.91,41.0,Net Banking,2.4,440.73,2024-07
ORD2194,2024-04-24,East,Home & Kitchen,Gadget Y,2.0,424.6474999999999,27.0,Credit Card,3.0,849.29,2024-04
ORD2954,2024-12-10,Central,Sports,Gizmo Z,14.0,138.74,68.0,Debit Card,3.5,1942.36,2024-12
ORD2315,2024-07-24,North,Home & Kitchen,Widget A,13.0,249.08,47.0,Cash,3.7,3238.04,2024-07
ORD2827,2024-07-01,East,Electronics,Device Q,9.0,100.97,48.0,Credit Card,2.1,908.73,2024-07
ORD1633,2024-02-16,South,Sports,Device Q,11.0,335.47,21.0,Debit Card,4.4,3690.17,2024-02
ORD2203,2024-06-16,East,Clothing,Gizmo Z,11.0,195.58,46.0,Credit Card,4.6,2151.38,2024-06
ORD1655,2025-06-09,West,Toys,Gizmo Z,13.0,144.66,54.0,Credit Card,1.7,1880.58,2025-06
ORD1016,2024-12-09,Central,Electronics,Gadget Y,5.0,117.76,33.0,Debit Card,4.0,588.8,2024-12
ORD2651,2024-06-08,East,Sports,Accessory M,13.0,222.2,47.0,Cash,1.2,2888.6,2024-06
ORD2180,2024-05-03,East,Sports,Widget B,3.0,296.34,42.0,Debit Card,2.1,889.02,2024-05
ORD1137,2024-08-12,West,Books,Gadget Y,11.0,323.46,66.0,Cash,1.3,3558.06,2024-08
ORD2240,2024-08-11,Central,Books,Gizmo Z,7.0,183.77,64.0,Cash,3.0,1286.39,2024-08
ORD1697,2025-03-12,East,Home & Kitchen,Gadget X,2.0,148.85,43.0,Credit Card,4.6,297.7,2025-03
ORD2097,2025-03-25,South,Toys,Widget B,3.0,211.78,68.0,Credit Card,3.0,635.34,2025-03
ORD1448,2025-05-10,West,Electronics,Gizmo Z,2.0,313.62,65.0,Credit Card,1.3,627.24,2025-05
ORD2943,2024-08-20,Central,Toys,Gizmo Z,10.0,316.1,63.0,Debit Card,3.6,3161.0,2024-08
ORD1327,2024-07-07,North,Electronics,Widget B,8.0,147.42,65.0,Upi,1.4,1179.36,2024-07
ORD1317,2024-04-26,West,Toys,Gadget X,6.0,424.6474999999999,40.0,Net Banking,4.2,2547.88,2024-04
ORD2548,2024-01-19,North,Home & Kitchen,Accessory M,5.0,192.28,53.0,Upi,1.8,961.4,2024-01
ORD1526,2025-03-25,East,Toys,Gizmo Z,4.0,133.62,43.0,Upi,3.3,534.48,2025-03
ORD1087,2025-01-13,East,Sports,Item N,10.0,104.78,46.0,Debit Card,4.3,1047.8,2025-01
ORD2654,2025-05-23,Central,Toys,Gadget Y,4.0,214.66,47.0,Debit Card,1.2,858.64,2025-05
ORD1148,2025-01-21,East,Home & Kitchen,Item N,6.0,205.56,30.0,Debit Card,1.1,1233.36,2025-01
ORD2643,2025-03-14,East,Clothing,Widget B,1.0,140.69,36.0,Cash,4.6,140.69,2025-03
ORD2223,2025-06-07,Central,Sports,Gizmo Z,5.0,319.23,43.0,Upi,4.0,1596.15,2025-06
ORD2478,2024-10-19,East,Books,Gadget X,1.0,280.48,53.0,Credit Card,4.2,280.48,2024-10
ORD1365,2024-09-24,West,Toys,Widget B,10.0,110.57,30.0,Credit Card,1.4,1105.7,2024-09
ORD1589,2024-09-05,Central,Clothing,Gadget X,5.0,280.93,37.0,Cash,5.0,1404.65,2024-09
ORD2529,2025-06-21,South,Clothing,Gizmo Z,13.0,133.57,33.0,Debit Card,1.8,1736.41,2025-06
ORD1198,2024-08-20,East,Electronics,Gadget Y,3.0,259.43,28.0,Cash,2.0,778.29,2024-08
ORD2920,2025-01-08,East,Electronics,Gizmo Z,12.0,239.84,53.0,Net Banking,1.8,2878.08,2025-01
ORD1192,2024-10-30,South,Electronics,Gadget Y,12.0,198.86,33.0,Cash,3.3,2386.32,2024-10
ORD1404,2025-01-30,North,Books,Widget B,1.0,332.01,60.0,Debit Card,3.3,332.01,2025-01
ORD2594,2025-04-14,North,Clothing,Widget B,8.0,214.9,20.0,Credit Card,4.8,1719.2,2025-04
ORD1483,2024-04-26,South,Clothing,Gizmo Z,8.0,234.78,46.0,Upi,2.4,1878.24,2024-04
ORD2477,2025-05-25,South,Electronics,Gadget Y,2.0,131.38,29.0,Upi,1.5,262.76,2025-05
ORD1791,2025-03-16,Central,Sports,Widget B,4.0,180.91,51.0,Upi,4.0,723.64,2025-03
ORD1799,2024-04-27,North,Sports,Gadget X,9.0,216.52,47.0,Debit Card,3.7,1948.68,2024-04
ORD1384,2025-01-10,North,Clothing,Gadget Y,1.0,60.37,66.0,Cash,4.6,60.37,2025-01
ORD1750,2025-01-10,West,Books,Gizmo Z,3.0,58.18,41.0,Debit Card,1.3,174.54,2025-01
ORD1422,2024-02-08,North,Sports,Accessory M,11.0,111.46,59.0,Debit Card,3.0,1226.06,2024-02
ORD1314,2024-02-27,East,Electronics,Gadget Y,7.0,111.58,30.0,Debit Card,3.0,781.06,2024-02
ORD2021,2025-03-25,West,Toys,Widget B,9.0,122.71,51.0,Net Banking,3.9,1104.39,2025-03
ORD1543,2024-04-08,West,Home & Kitchen,Item N,11.0,132.01,34.0,Cash,2.7,1452.11,2024-04
ORD1913,2024-01-08,Central,Books,Widget A,7.0,170.53,68.0,Cash,1.3,1193.71,2024-01
ORD1662,2025-05-20,South,Toys,Gizmo Z,12.0,254.0,54.0,Upi,1.8,3048.0,2025-05
ORD1902,2024-09-20,North,Clothing,Widget B,4.0,68.67,43.0,Cash,4.2,274.68,2024-09
ORD2414,2025-02-23,West,Home & Kitchen,Gadget X,1.0,166.66,33.0,Debit Card,2.5,166.66,2025-02
ORD1685,2024-04-20,Central,Sports,Item N,8.0,74.71,35.0,Cash,1.1,597.68,2024-04
ORD1159,2025-02-19,Central,Electronics,Widget A,7.0,159.55,52.0,Credit Card,1.7,1116.85,2025-02
ORD1999,2024-10-22,North,Electronics,Widget B,11.0,267.81,62.0,Net Banking,4.1,2945.91,2024-10
ORD2316,2025-03-30,East,Home & Kitchen,Item N,12.0,230.99,54.0,Credit Card,1.8,2771.88,2025-03
ORD2800,2024-04-08,East,Toys,Device Q,1.0,335.94,43.0,Debit Card,3.0,335.94,2024-04
ORD1202,2025-02-07,East,Clothing,Gizmo Z,2.0,103.68,55.0,Net Banking,3.6,207.36,2025-02
ORD2023,2024-03-13,Central,Home & Kitchen,Gadget X,10.0,205.31,21.0,Cash,1.8,2053.1,2024-03
ORD2553,2024-12-30,North,Electronics,Gadget X,13.0,260.24,20.0,Net Banking,2.0,3383.12,2024-12
ORD2342,2024-02-15,West,Books,Widget B,3.0,72.01,46.0,Upi,3.5,216.03,2024-02
ORD1112,2024-08-18,East,Toys,Accessory M,13.0,199.59,24.0,Net Banking,3.3,2594.67,2024-08
ORD2830,2024-09-02,West,Books,Gadget X,3.0,163.23,41.0,Upi,3.0,489.69,2024-09
ORD2249,2024-11-19,Central,Books,Device Q,13.0,187.84,43.0,Debit Card,1.8,2441.92,2024-11
ORD1980,2024-02-10,Central,Home & Kitchen,Widget A,14.0,134.34,19.0,Cash,1.1,1880.76,2024-02
ORD1922,2025-02-21,Central,Toys,Gizmo Z,8.0,152.85,24.0,Upi,2.4,1222.8,2025-02
ORD2537,2024-03-09,East,Sports,Gizmo Z,7.0,170.78,67.0,Net Banking,3.4,1195.46,2024-03
ORD2609,2024-09-19,South,Home & Kitchen,Gizmo Z,9.0,225.94,42.0,Net Banking,2.4,2033.46,2024-09
ORD2714,2024-10-12,North,Home & Kitchen,Device Q,10.0,192.905,66.0,Net Banking,2.1,1929.05,2024-10
ORD2868,2024-03-19,South,Electronics,Gadget Y,2.0,147.55,20.0,Upi,1.2,295.1,2024-03
ORD1815,2024-01-11,Central,Clothing,Item N,14.0,188.71,51.0,Credit Card,3.0,2641.94,2024-01
ORD2381,2025-02-13,Central,Sports,Widget B,6.0,296.37,48.0,Cash,4.0,1778.22,2025-02
ORD2306,2025-06-03,North,Books,Widget A,14.0,334.61,49.0,Debit Card,3.0,4684.54,2025-06
ORD1679,2024-03-07,North,Books,Widget B,7.0,87.67,59.0,Net Banking,4.2,613.69,2024-03
ORD2093,2024-01-16,North,Sports,Gizmo Z,7.0,76.14,58.0,Credit Card,2.4,532.98,2024-01
ORD1080,2025-04-16,North,Sports,Accessory M,21.5,125.9,58.0,Debit Card,3.9,2706.85,2025-04
ORD2782,2025-06-15,West,Toys,Device Q,2.0,176.175,60.0,Debit Card,4.8,352.35,2025-06
ORD2755,2025-02-08,West,Books,Item N,14.0,211.69,43.0,Credit Card,1.9,2963.66,2025-02
ORD2552,2024-10-05,West,Home & Kitchen,Accessory M,8.0,219.11,63.0,Cash,1.8,1752.88,2024-10
ORD1752,2024-05-16,East,Sports,Widget B,6.0,319.48,27.0,Net Banking,3.3,1916.88,2024-05
ORD2334,2024-01-11,North,Home & Kitchen,Widget B,5.0,158.26,40.0,Cash,3.0,791.3,2024-01
ORD2054,2025-04-10,South,Home & Kitchen,Item N,12.0,197.92,66.0,Upi,4.0,2375.04,2025-04
ORD1242,2025-05-30,East,Books,Widget B,12.0,243.89,63.0,Upi,2.6,2926.68,2025-05
ORD2473,2024-06-04,East,Toys,Device Q,4.0,229.81,69.0,Debit Card,1.3,919.24,2024-06
ORD1641,2024-12-02,Central,Sports,Gadget Y,9.0,108.45,60.0,Debit Card,3.0,976.05,2024-12
ORD1696,2024-10-15,East,Books,Item N,10.0,137.43,43.0,Credit Card,1.3,1374.3,2024-10
ORD1209,2024-09-10,East,Clothing,Gadget Y,10.0,230.24,57.0,Debit Card,1.6,2302.4,2024-09
ORD1577,2024-07-25,East,Books,Widget B,7.0,237.23,50.0,Debit Card,2.4,1660.61,2024-07
ORD1770,2024-10-21,East,Toys,Widget B,9.0,330.98,38.0,Debit Card,3.6,2978.82,2024-10
ORD2776,2024-03-19,North,Electronics,Widget B,11.0,182.375,50.0,Net Banking,4.6,2006.12,2024-03
ORD1435,2024-09-09,West,Electronics,Gizmo Z,3.0,194.03,61.0,Credit Card,2.5,582.09,2024-09
ORD2063,2024-03-26,Central,Sports,Widget B,13.0,163.11,26.0,Upi,2.4,2120.43,2024-03
ORD1974,2024-04-18,West,Home & Kitchen,Device Q,13.0,216.18,38.0,Upi,1.2,2810.34,2024-04
ORD1551,2025-04-02,Central,Electronics,Widget A,10.0,126.47,32.0,Upi,3.0,1264.7,2025-04
ORD2411,2025-01-16,East,Books,Gizmo Z,11.0,160.66,21.0,Cash,3.5,1767.26,2025-01
ORD2420,2024-10-21,East,Toys,Gizmo Z,8.0,154.72,50.0,Debit Card,4.7,1237.76,2024-10
ORD2013,2025-04-11,West,Electronics,Gizmo Z,9.0,424.6474999999999,41.0,Net Banking,2.6,3821.83,2025-04
ORD2910,2025-04-07,West,Toys,Widget A,11.0,314.07,63.0,Debit Card,4.8,3454.77,2025-04
ORD1466,2024-05-05,Central,Clothing,Gadget Y,10.0,137.91,19.0,Debit Card,2.2,1379.1,2024-05
ORD2649,2025-02-22,West,Home & Kitchen,Gadget X,9.0,253.04,61.0,Credit Card,3.0,2277.36,2025-02
ORD2321,2024-04-26,East,Home & Kitchen,Gadget X,3.0,177.12,40.0,Debit Card,3.3,531.36,2024-04
ORD1277,2024-09-02,Central,Electronics,Widget B,5.0,179.6,42.0,Cash,3.8,898.0,2024-09
ORD2069,2025-05-12,North,Toys,Device Q,4.0,176.175,35.0,Net Banking,3.3,704.7,2025-05
ORD2017,2024-12-30,West,Electronics,Item N,12.0,124.71,60.0,Debit Card,3.0,1496.52,2024-12
ORD2561,2025-02-20,North,Clothing,Device Q,11.0,253.39,24.0,Cash,3.3,2787.29,2025-02
ORD1722,2024-06-21,East,Electronics,Widget B,3.0,300.6,60.0,Net Banking,1.3,901.8,2024-06
ORD1786,2024-10-15,East,Electronics,Gadget X,13.0,298.41,21.0,Debit Card,3.8,3879.33,2024-10
ORD2565,2024-04-11,North,Toys,Widget A,3.0,195.43,36.0,Upi,4.7,586.29,2024-04
ORD2324,2025-01-29,East,Toys,Gizmo Z,6.0,127.7,40.0,Debit Card,4.3,766.2,2025-01
ORD2385,2024-01-12,East,Home & Kitchen,Widget B,8.0,91.65,55.0,Net Banking,3.9,733.2,2024-01
ORD2318,2024-08-23,Central,Clothing,Item N,8.0,86.94,32.0,Net Banking,3.0,695.52,2024-08
ORD1906,2025-01-14,East,Sports,Gadget Y,13.0,229.6,43.0,Credit Card,3.3,2984.8,2025-01
ORD1563,2024-12-13,North,Sports,Widget B,12.0,335.22,35.0,Cash,3.1,4022.64,2024-12
ORD1388,2025-04-01,East,Sports,Widget A,4.0,177.67,49.0,Net Banking,1.5,710.68,2025-04
