OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,CustomerAge,PaymentMethod,Rating
ORD1242,2025-05-30,East,books,Widget B,12,243.89,63.0,UPI,2.6
ORD2473,04/06/2024,EAST,toys,Device Q,4,229.81,69.0,Debit Card,1.3
ORD1641,12-02-2024,  Central  ,Sports,Gadget Y,9,108.45,60.0,Debit Card,
ORD1696,2024-10-15,EAST,books,Item N,10,137.43,,Credit Card,1.3
ORD1209,10/09/2024,east,clothing,Gadget Y,10,230.24,57.0,Debit Card,1.6
ORD1577,25/07/2024,East,  Books  ,Widget B,7,237.23,50.0,Debit Card,2.4
ORD1770,2024-10-21,East,TOYS,Widget B,9,330.98,38.0,Debit Card,3.6
ORD2776,2024-03-19,north,ELECTRONICS,Widget B,11,,50.0,Net Banking,4.6
ORD1435,09-09-2024,  West  ,ELECTRONICS,Gizmo Z,3,194.03,61.0,Credit Card,2.5
ORD2063,03-26-2024,Central,sports,Widget B,13,163.11,26.0,UPI,2.4
ORD1974,04-18-2024,West,Home & Kitchen,Device Q,13,216.18,38.0,UPI,1.2
ORD1551,04-02-2025,Central,ELECTRONICS,Widget A,10,126.47,32.0,UPI,3.0
ORD2411,01-16-2025,East,Books,Gizmo Z,11,160.66,21.0,Cash,3.5
ORD2420,2024-10-21,east,Toys,Gizmo Z,8,154.72,50.0,Debit Card,4.7
ORD2013,2025-04-11,West,ELECTRONICS,Gizmo Z,9,491.68,41.0,Net Banking,2.6
ORD2910,07 Apr 2025,west,Toys,Widget A,11,314.07,63.0,,4.8
ORD1466,05-05-2024,CENTRAL,Clothing,Gadget Y,10,137.91,19.0,Debit Card,2.2
ORD2649,02-22-2025,WEST,home & kitchen,Gadget X,9,253.04,61.0,Credit Card,
ORD2321,26/04/2024,East,home & kitchen,Gadget X,3,177.12,40.0,Debit Card,3.3
ORD1277,02/09/2024,Central,Electronics,Widget B,5,179.6,42.0,Cash,3.8
ORD2069,12/05/2025,North,TOYS,Device Q,4,,35.0,Net Banking,3.3
ORD2017,2024-12-30,WEST,Electronics,Item N,12,124.71,60.0,Debit Card,3.0
ORD2561,2025-02-20,north,Clothing,Device Q,11,253.39,24.0,Cash,3.3
ORD1722,21/06/2024,  East  ,ELECTRONICS,Widget B,3,300.6,60.0,Net Banking,1.3
ORD2977,10-07-2024,SOUTH,HOME & KITCHEN,Widget B,1,105.46,28.0,Credit Card,4.7
ORD1786,10-15-2024,east,electronics,Gadget X,13,298.41,21.0,Debit Card,3.8
ORD2565,11 Apr 2024,  North  ,  Toys  ,Widget A,3,195.43,36.0,UPI,4.7
ORD2324,2025-01-29,East,  Toys  ,Gizmo Z,6,127.7,40.0,Debit Card,4.3
ORD2385,01-12-2024,  East  ,Home & Kitchen,Widget B,8,91.65,55.0,Net Banking,3.9
ORD2318,23/08/2024,  Central  ,  Clothing  ,Item N,8,86.94,32.0,Net Banking,
ORD1906,2025-01-14,EAST,Sports,Gadget Y,13,229.6,43.0,Credit Card,3.3
ORD1563,2024-12-13,North,sports,Widget B,12,335.22,35.0,Cash,3.1
ORD1388,01/04/2025,,Sports,Widget A,4,177.67,49.0,Net Banking,1.5
ORD1022,09/06/2024,South,Home & Kitchen,Gizmo Z,6,259.29,35.0,,2.2
ORD2929,05 Feb 2025,East,toys,Gizmo Z,13,177.64,33.0,Debit Card,3.6
ORD1124,13/12/2024,Central,Clothing,Gizmo Z,6,137.19,57.0,Credit Card,1.3
ORD2261,14 Aug 2024,NORTH,toys,Gadget X,12,204.51,65.0,Credit Card,3.8
ORD1773,2024-01-23,EAST,Sports,Gadget Y,1,269.93,25.0,Credit Card,2.4
ORD1880,22/11/2024,South,Books,Gadget Y,4,436.0,20.0,Net Banking,2.5
ORD2144,25/11/2024,  West  ,Toys,Gadget Y,6,354.37,19.0,Cash,4.8
ORD2166,12-22-2024,  West  ,Clothing,Widget A,9,135.12,23.0,UPI,2.5
ORD1050,04 Feb 2024,Central,Toys,Accessory M,3,250.84,27.0,Cash,1.2
ORD2412,15 Jun 2025,EAST,CLOTHING,Widget A,4,258.25,,Cash,3.2
ORD2679,28 May 2024,East,HOME & KITCHEN,Widget A,5,34.04,54.0,Debit Card,3.2
ORD2105,08 Feb 2024,East,Books,Device Q,14,207.02,54.0,Credit Card,4.3
ORD1703,2024-12-15,NORTH,Clothing,Accessory M,5,220.6,43.0,UPI,2.8
ORD1482,02-12-2025,West,Toys,Item N,10,166.17,44.0,Net Banking,1.7
ORD2145,16 Apr 2024,East,Sports,Accessory M,8,165.09,49.0,Debit Card,3.8
ORD2935,10-14-2024,north,  Electronics  ,Gadget X,12,153.33,35.0,UPI,1.8
ORD1066,2024-10-22,East,CLOTHING,Accessory M,8,210.99,26.0,Net Banking,
ORD2742,12/01/2024,central,Books,Gadget X,9,253.5,49.0,UPI,2.9
ORD1733,15/11/2024,Central,Toys,Widget B,12,240.59,49.0,Credit Card,2.4
ORD2807,2024-03-20,EAST,Home & Kitchen,Accessory M,11,172.21,26.0,Cash,2.6
ORD1801,15 Aug 2024,North,Books,Gadget Y,2,193.42,42.0,Cash,3.4
ORD2566,23 Sep 2024,central,Books,Gadget X,14,,24.0,Debit Card,2.0
ORD2994,08/02/2025,South,SPORTS,Gizmo Z,13,177.71,44.0,Cash,1.3
ORD1907,2024-03-27,SOUTH,toys,Item N,11,235.37,39.0,Debit Card,2.9
ORD1031,08/07/2024,North,  Sports  ,Widget B,8,251.85,37.0,Cash,3.6
ORD1417,2024-01-25,West,CLOTHING,Device Q,4,85.55,34.0,Debit Card,3.1
ORD1881,05-20-2024,South,Toys,Gadget X,7,138.39,,,3.3
ORD1632,05 Sep 2024,West,ELECTRONICS,Gizmo Z,8,50.04,20.0,Cash,3.7
ORD2581,21 Nov 2024,East,Sports,Item N,8,421.34,32.0,Credit Card,1.7
ORD2455,29 Oct 2024,South,TOYS,Accessory M,7,13487.924363347227,,Net Banking,1.2
ORD1064,06/04/2025,West,Clothing,Item N,10,106.57,56.0,Net Banking,4.8
ORD2642,25/05/2024,West,  Sports  ,Gadget X,1,210.15,31.0,,4.0
ORD2627,03/10/2024,North,BOOKS,Gizmo Z,9,,59.0,Net Banking,3.6
ORD1077,04 Jun 2025,North,books,Widget A,12,148.33,49.0,Credit Card,4.4
ORD1491,2024-08-16,CENTRAL,  Electronics  ,Widget A,14,158.37,61.0,Debit Card,5.0
ORD2426,06-13-2025,  Central  ,home & kitchen,Widget B,12,405.59,59.0,Debit Card,2.0
ORD2544,19/11/2024,West,Clothing,Gizmo Z,1,328.74,61.0,UPI,2.3
ORD1532,2025-01-08,central,Electronics,Widget B,7,126.74,24.0,Debit Card,4.8
ORD1065,09-08-2024,East,Sports,Device Q,12,100.66,56.0,Credit Card,3.2
ORD2857,27/01/2025,West,Electronics,Item N,6,474.78,52.0,Credit Card,2.7
ORD1296,05-04-2024,Central,Clothing,Accessory M,9,201.05,48.0,Cash,
ORD1591,2025-04-25,Central,BOOKS,Gadget X,2,132.32,20.0,Debit Card,2.8
ORD1767,2024-03-29,North,Clothing,Widget B,11,110.86,22.0,Debit Card,3.4
ORD1724,2024-11-21,south,Books,Widget A,9,169.83,,Net Banking,3.7
ORD2441,2025-05-18,,Sports,Gizmo Z,2,169.88,,Debit Card,4.5
ORD1626,08-20-2024,north,HOME & KITCHEN,Gizmo Z,8,292.02,52.0,Cash,5.0
ORD2686,09 May 2024,central,CLOTHING,Device Q,7,290.74,48.0,Credit Card,1.1
ORD2971,01-19-2024,South,  Electronics  ,Item N,13,336.98,,Net Banking,1.0
ORD2212,01-07-2024,Central,ELECTRONICS,Widget B,13,308.95,18.0,Credit Card,1.6
ORD2632,2025-01-12,Central,electronics,Gadget Y,12,190.15,56.0,Credit Card,4.0
ORD1251,15/02/2024,North,Electronics,Accessory M,5,27.34,,Credit Card,3.5
ORD2843,11 May 2025,south,Home & Kitchen,Widget B,10,137.75,30.0,UPI,4.1
ORD2329,03/12/2024,South,Clothing,Gizmo Z,14,224.42,48.0,Cash,4.2
ORD2927,05/06/2025,East,Home & Kitchen,Gizmo Z,12,215.09,68.0,Cash,2.9
ORD1982,17/01/2024,north,TOYS,Gadget X,1,125.95,32.0,Net Banking,
ORD2795,2024-09-09,South,Clothing,Widget B,6,92.1,38.0,Net Banking,3.2
ORD1706,26/06/2025,Central,books,Item N,10,151.21,49.0,Net Banking,1.4
ORD1487,2024-05-28,Central,Toys,Widget A,9,62.03,23.0,Credit Card,
ORD1273,05-04-2025,North,electronics,Gadget Y,11,308.66,47.0,Credit Card,1.5
ORD2522,11-06-2024,central,  Toys  ,Widget A,10,344.1,19.0,UPI,1.3
ORD2690,2025-04-15,Central,clothing,Device Q,14,128.01,38.0,Debit Card,4.7
ORD1963,04 Jun 2025,south,ELECTRONICS,Gadget Y,13,331.98,35.0,UPI,3.3
ORD1877,04-20-2025,South,Clothing,Gadget Y,11,350.71,60.0,Debit Card,2.9
ORD2524,2024-08-05,north,Home & Kitchen,Widget B,10,309.39,21.0,Net Banking,1.1
ORD2836,08-29-2024,Central,Sports,Gadget Y,8,92.66,59.0,Net Banking,4.7
ORD1411,20 May 2025,EAST,toys,Gadget X,3,118.54,33.0,Debit Card,4.9
ORD1667,02-08-2024,Central,Toys,Gizmo Z,13,212.91,54.0,UPI,4.1
ORD2262,2025-01-15,East,Books,Accessory M,11,182.41,68.0,Debit Card,5.0
ORD1149,2024-04-22,South,Electronics,Widget B,3,43.63,53.0,UPI,2.9
ORD1644,08 Jan 2024,West,  Electronics  ,Accessory M,8,265.04,30.0,UPI,3.0
ORD2625,05-20-2024,  West  ,SPORTS,Gizmo Z,10,174.63,62.0,Cash,4.5
ORD1218,06-09-2024,West,electronics,Accessory M,9,196.37,53.0,Credit Card,2.4
ORD1239,10-10-2024,  East  ,Toys,Device Q,3,286.1,48.0,Debit Card,4.3
ORD2131,01-14-2025,WEST,  Toys  ,Widget A,1,270.17,60.0,Debit Card,
ORD2216,2025-03-01,SOUTH,  Sports  ,Gadget X,12,226.48,47.0,Cash,4.5
ORD1792,2024-04-06,  East  ,Toys,Widget A,1,468.94,30.0,Net Banking,4.8
ORD1191,02/01/2024,south,Sports,Widget B,6,523.25,45.0,Cash,3.4
ORD1333,26/03/2024,north,clothing,Gizmo Z,4,125.58,46.0,,2.5
ORD2336,2024-04-11,Central,Books,Item N,13,180.45,25.0,Cash,3.1
ORD2831,2025-04-15,Central,clothing,Widget B,9,170.04,56.0,UPI,4.6
ORD1962,09/06/2025,  West  ,sports,Accessory M,5,77.43,,Cash,
ORD2454,10-27-2024,south,Toys,Gadget X,10,196.07,22.0,Credit Card,1.5
ORD2975,17/04/2024,East,  Electronics  ,Gizmo Z,11,136.69,19.0,Net Banking,3.5
ORD2900,17 Dec 2024,north,Books,Item N,5,247.15,32.0,Credit Card,3.9
ORD2637,19/02/2024,  West  ,  Books  ,Widget B,7,140.11,67.0,Debit Card,3.3
ORD1582,02-25-2025,South,Books,Widget A,14,195.27,41.0,Debit Card,2.5
ORD2933,17 Feb 2025,East,Clothing,Widget A,13,222.6,50.0,Credit Card,1.1
ORD2450,17/09/2024,South,TOYS,Gizmo Z,8,147.01,29.0,Net Banking,1.6
ORD1839,02-08-2025,South,Books,Widget A,1,187.03,35.0,Debit Card,2.5
ORD1627,06-07-2025,North,BOOKS,Gadget X,5,150.39,42.0,Credit Card,
ORD1323,04-27-2024,Central,sports,Gizmo Z,8,206.66,34.0,Cash,4.5
ORD2663,2024-10-28,North,Sports,Gizmo Z,14,306.67,47.0,Cash,4.9
ORD2160,2024-08-03,East,Clothing,Device Q,4,302.17,43.0,Cash,
ORD1778,13 Apr 2024,  West  ,electronics,Accessory M,8,138.36,38.0,Credit Card,4.1
ORD2076,29 Sep 2024,north,Clothing,Accessory M,11,380.16,20.0,Net Banking,3.4
ORD1939,15 Jan 2025,North,electronics,Item N,12,246.38,26.0,UPI,4.1
ORD1437,02 Jun 2025,Central,  Books  ,Item N,5,246.29,30.0,Net Banking,3.7
ORD1119,26/03/2024,,Clothing,Item N,10,135.0,69.0,UPI,3.1
ORD2374,07/01/2024,East,Toys,Gizmo Z,11,254.72,67.0,UPI,4.0
ORD2582,05-12-2025,CENTRAL,ELECTRONICS,Gadget Y,13,134.49,25.0,UPI,2.0
ORD2026,2024-08-04,NORTH,Sports,Widget A,7,230.5,25.0,Debit Card,1.1
ORD2253,2025-02-04,central,Home & Kitchen,Gadget X,9,284.94,23.0,UPI,3.2
ORD2628,07/08/2024,EAST,Toys,Gadget X,7,202.01,41.0,Credit Card,3.1
ORD1076,05 Mar 2024,EAST,home & kitchen,Widget A,13,198.18,25.0,Credit Card,1.1
ORD2053,2025-06-20,south,toys,Gadget Y,5,146.36,23.0,Credit Card,2.2
ORD1900,23 Apr 2024,  East  ,Sports,Gizmo Z,11,327.55,50.0,Credit Card,4.1
ORD1371,12 Jan 2024,East,HOME & KITCHEN,Device Q,2,240.22,36.0,Cash,3.1
ORD2887,2024-08-19,Central,HOME & KITCHEN,Widget B,3,7669.103928015242,21.0,Debit Card,1.8
ORD2457,2025-01-29,west,Home & Kitchen,Device Q,14,125.26,65.0,Credit Card,3.9
ORD2282,24 Mar 2024,  North  ,Home & Kitchen,Widget A,5,230.37,59.0,Credit Card,4.3
ORD1941,03-22-2024,WEST,  Sports  ,Device Q,11,207.25,,Debit Card,1.9
ORD1577,25/07/2024,East,  Books  ,Widget B,7,237.23,50.0,Debit Card,2.4
ORD1819,11 Dec 2024,West,CLOTHING,Accessory M,2,131.29,68.0,Debit Card,3.9
ORD2484,16 Jul 2024,West,Home & Kitchen,Gadget X,4,199.84,60.0,Net Banking,3.3
ORD2506,10-20-2024,East,Electronics,Widget B,5,364.43,67.0,Net Banking,3.4
ORD2754,02/02/2025,South,Books,Accessory M,2,228.44,48.0,Debit Card,2.6
ORD2395,14/10/2024,  East  ,CLOTHING,Accessory M,6,124.53,37.0,Cash,4.3
ORD1886,11/10/2024,North,HOME & KITCHEN,Gadget Y,8,267.81,65.0,Debit Card,2.9
ORD1968,10-04-2024,west,Books,Gadget Y,3,319.22,27.0,Cash,1.9
ORD2616,2025-03-20,SOUTH,Books,Device Q,1,184.15,29.0,,4.7
ORD1785,15/01/2024,East,  Sports  ,Item N,8,160.58,24.0,Debit Card,4.9
ORD2734,22/02/2025,North,ELECTRONICS,Accessory M,5,251.82,54.0,Cash,2.1
ORD2702,12/01/2024,West,Sports,Accessory M,1,338.94,36.0,Net Banking,2.7
ORD2752,09 Jun 2025,  Central  ,SPORTS,Widget A,6,308.29,68.0,Credit Card,1.2
ORD1301,2024-02-23,NORTH,Toys,Item N,5,215.46,44.0,Credit Card,
ORD1689,28 Feb 2025,North,toys,Widget A,7,62.83,49.0,Net Banking,3.3
ORD1812,2024-10-18,North,books,Accessory M,9,244.32,58.0,Cash,3.3
ORD2061,2024-01-16,,  Home & Kitchen  ,Gizmo Z,10,101.12,44.0,Cash,2.6
ORD1236,27/01/2024,East,Toys,Widget A,8,136.47,58.0,Credit Card,4.3
ORD2115,2024-12-24,Central,sports,Widget A,11,75.73,40.0,Net Banking,4.1
ORD2475,07/09/2024,WEST,  Home & Kitchen  ,Widget B,6,92.32,36.0,Debit Card,2.2
ORD1499,2025-06-09,WEST,Toys,Gadget Y,4,152.15,48.0,Debit Card,4.4
ORD2677,06-22-2025,NORTH,Sports,Gadget Y,1,96.13,47.0,Cash,2.7
ORD2079,2024-05-31,Central,TOYS,Widget A,1,122.55,,UPI,1.2
ORD2326,2024-03-12,NORTH,books,Gadget X,10,127.74,35.0,Credit Card,1.0
ORD1794,2024-10-15,South,Books,Device Q,8,186.69,24.0,Cash,3.8
ORD2948,12-25-2024,CENTRAL,sports,Device Q,14,310.37,27.0,Debit Card,3.5
ORD2549,29 Mar 2025,east,HOME & KITCHEN,Gizmo Z,3,136.73,50.0,Net Banking,1.5
ORD2956,10/04/2025,NORTH,books,Gadget Y,4,79.34,66.0,Cash,1.1
ORD1990,30 Mar 2025,NORTH,Books,Accessory M,14,183.04,49.0,Credit Card,2.6
ORD2386,03-27-2024,north,ELECTRONICS,Device Q,9,162.07,49.0,Net Banking,
ORD1934,07/01/2024,west,Toys,Gadget Y,1,255.65,29.0,Debit Card,2.4
ORD1387,01-28-2025,East,sports,Widget B,13,219.77,62.0,Cash,2.7
ORD2485,2025-04-29,WEST,home & kitchen,Gadget X,5,63.01,51.0,UPI,4.7
ORD1390,08/04/2024,North,  Toys  ,Widget B,490,136.83,18.0,Debit Card,2.8
ORD1743,14 Nov 2024,EAST,SPORTS,Accessory M,3,185.97,21.0,Debit Card,1.1
ORD1352,08-10-2024,south,Sports,Item N,2,311.03,56.0,Debit Card,2.1
ORD2217,2025-01-28,  West  ,Toys,Gadget X,12,,49.0,Net Banking,1.8
ORD1235,10-09-2024,North,Clothing,Widget A,11,41.06,44.0,Cash,5.0
ORD2982,27/12/2024,West,TOYS,Gadget X,6,215.93,40.0,,3.2
ORD1480,05-22-2025,East,Electronics,Widget B,8,150.6,46.0,Credit Card,2.7
ORD1567,2024-09-06,East,Sports,Device Q,5,155.68,31.0,Credit Card,3.1
ORD2140,2024-11-05,East,  Sports  ,Gizmo Z,2,,34.0,UPI,2.6
ORD2703,03 Feb 2025,,home & kitchen,Widget B,12,222.54,51.0,Cash,1.1
ORD2888,12-31-2024,West,  Clothing  ,Widget A,12,204.76,19.0,Net Banking,3.2
ORD2732,2024-11-06,CENTRAL,Toys,Widget B,9,164.69,43.0,Debit Card,3.6
ORD1120,01-28-2024,North,Electronics,Gadget X,7,192.26,,UPI,4.7
ORD2388,20/06/2025,NORTH,Sports,Gizmo Z,10,109.09,,UPI,2.9
ORD2749,13/05/2024,Central,SPORTS,Item N,10,293.15,60.0,Credit Card,2.3
ORD2024,2024-10-22,SOUTH,ELECTRONICS,Gadget Y,12,267.6,27.0,UPI,4.6
ORD2086,08/02/2024,East,electronics,Device Q,10,206.47,42.0,Net Banking,3.1
ORD2272,10-11-2024,East,sports,Gadget X,-9,256.62,27.0,UPI,4.5
ORD1926,2024-10-14,NORTH,Clothing,Accessory M,13,177.92,62.0,Debit Card,4.7
ORD1515,11/11/2024,East,books,Widget A,3,183.31,57.0,Debit Card,2.7
ORD1223,2024-05-14,west,  Home & Kitchen  ,Gadget Y,1,374.84,63.0,UPI,1.9
ORD2493,08-03-2024,East,Books,Gadget Y,8,94.91,42.0,Debit Card,2.8
ORD1613,25 Dec 2024,  North  ,clothing,Widget B,14,359.82,26.0,Credit Card,3.4
ORD1843,01 Jan 2024,SOUTH,sports,Widget B,13,53.85,28.0,,3.2
ORD2245,10-04-2024,west,Electronics,Gizmo Z,6,99.43,39.0,UPI,4.9
ORD1052,21 Mar 2024,SOUTH,sports,Gadget X,10,186.03,29.0,Net Banking,4.2
ORD2867,18/07/2024,  South  ,clothing,Gadget Y,13,267.08,68.0,Credit Card,3.1
ORD1485,27/02/2024,NORTH,ELECTRONICS,Device Q,6,106.63,52.0,Net Banking,2.4
ORD2939,06-27-2025,east,Electronics,Gizmo Z,3,,20.0,Net Banking,2.3
ORD1818,23/01/2024,north,Clothing,Widget B,8,190.3,48.0,Credit Card,
ORD1155,19/01/2025,WEST,books,Gizmo Z,1,157.03,48.0,Net Banking,4.0
ORD2366,01-04-2025,North,Sports,Widget B,12,118.92,67.0,Net Banking,4.1
ORD1600,11-25-2024,West,TOYS,Gadget X,6,144.27,50.0,UPI,4.6
ORD2623,2025-01-10,Central,Clothing,Gadget X,5,138.71,60.0,Cash,
ORD1248,07 Aug 2024,West,Books,Item N,14,129.55,69.0,Credit Card,4.1
ORD1761,2024-01-05,NORTH,Books,Device Q,6,280.14,28.0,Debit Card,4.6
ORD2851,21/01/2024,East,SPORTS,Gadget Y,4,208.13,49.0,UPI,2.2
ORD2130,01/03/2024,EAST,Electronics,Accessory M,5,93.11,43.0,Net Banking,4.4
ORD1542,14 Apr 2024,north,Home & Kitchen,Item N,13,196.78,49.0,Credit Card,1.0
ORD1793,02-14-2025,East,Home & Kitchen,Device Q,14,201.6,65.0,Cash,1.5
ORD2141,2024-08-30,South,Electronics,Device Q,5,148.39,40.0,UPI,1.1
ORD2471,31/10/2024,South,home & kitchen,Accessory M,5,327.79,56.0,Debit Card,3.2
ORD1628,2024-12-11,west,toys,Widget B,8,215.46,26.0,UPI,4.0
ORD1150,03-21-2024,East,Toys,Gadget X,10,146.02,44.0,UPI,4.5
ORD2740,31/08/2024,  South  ,Clothing,Gadget X,9,,20.0,UPI,3.0
ORD1291,2024-05-22,west,  Books  ,Item N,2,105.97,37.0,Cash,3.5
ORD1381,07/05/2025,North,books,Widget B,7,198.47,65.0,Debit Card,4.6
ORD1686,14/04/2025,West,electronics,Item N,12,285.0,52.0,Net Banking,1.6
ORD2367,20/09/2024,North,Electronics,Item N,6,189.7,50.0,UPI,1.3
ORD2224,10-21-2024,West,TOYS,Gadget Y,2,124.48,40.0,Credit Card,4.8
ORD1897,07-12-2024,North,clothing,Widget A,13,189.66,63.0,Debit Card,4.0
ORD1854,15 Mar 2024,North,home & kitchen,Accessory M,10,111.22,,Net Banking,4.6
ORD2071,08-10-2024,SOUTH,Clothing,Gadget X,14,83.77,67.0,Credit Card,1.3
ORD1631,13/03/2024,South,toys,Widget A,2,146.17,30.0,Credit Card,4.1
ORD2972,01-23-2024,  West  ,Sports,Widget B,12,202.62,67.0,Debit Card,3.8
ORD2709,2024-04-13,West,Clothing,Item N,2,563.63,45.0,UPI,3.8
ORD1891,2024-05-23,south,Clothing,Widget B,4,144.27,35.0,UPI,2.0
ORD2778,12 Jan 2024,EAST,Electronics,Widget A,4,143.54,31.0,Cash,1.8
ORD1558,20 Feb 2024,South,Toys,Accessory M,3,214.39,64.0,Debit Card,2.6
ORD2364,10/08/2024,West,TOYS,Device Q,10,234.32,18.0,Net Banking,2.6
ORD1615,07-13-2024,South,  Toys  ,Gadget Y,388,115.38,50.0,Net Banking,3.0
ORD1154,12/08/2024,South,ELECTRONICS,Accessory M,7,218.15,39.0,UPI,4.7
ORD2193,2024-12-14,SOUTH,Books,Gadget X,12,117.6,53.0,Cash,4.2
ORD2837,07/05/2025,south,Toys,Widget B,11,198.64,19.0,Credit Card,3.5
ORD2926,06 Jun 2025,East,Toys,Device Q,4,242.33,45.0,Credit Card,4.2
ORD2803,06-04-2024,West,books,Gadget Y,3,254.44,52.0,UPI,1.8
ORD1322,05/04/2024,NORTH,Home & Kitchen,Device Q,5,112.13,52.0,Cash,2.6
ORD2567,03 Jan 2024,east,clothing,Item N,7,106.12,53.0,Debit Card,2.7
ORD2282,24 Mar 2024,  North  ,Home & Kitchen,Widget A,5,230.37,59.0,Credit Card,4.3
ORD1082,18 May 2024,Central,Toys,Widget B,11,61.29,46.0,Net Banking,3.6
ORD1512,2024-05-01,North,HOME & KITCHEN,Gadget X,4,169.0,54.0,Debit Card,1.5
ORD2545,15 Jan 2025,West,Electronics,Gadget X,1,227.08,67.0,Credit Card,1.9
ORD2502,2025-05-09,  South  ,books,Item N,3,77.52,28.0,Net Banking,1.1
ORD1929,27/03/2025,CENTRAL,toys,Item N,7,144.89,56.0,Credit Card,4.0
ORD2653,03-17-2024,North,  Home & Kitchen  ,Widget B,14,109.53,64.0,Net Banking,2.5
ORD2357,04-15-2024,CENTRAL,Clothing,Gizmo Z,7,152.33,36.0,UPI,4.4
ORD1010,04-03-2025,Central,  Clothing  ,Accessory M,2,326.6,46.0,Net Banking,5.0
ORD1831,15/04/2024,South,CLOTHING,Item N,6,266.88,26.0,Net Banking,3.0
ORD1032,31/08/2024,central,sports,Widget A,2,317.66,23.0,Credit Card,2.5
ORD2532,01 Jan 2024,Central,Books,Device Q,2,47.81,45.0,,3.0
ORD1413,2024-05-23,east,Toys,Gadget Y,5,341.9,34.0,Cash,1.3
ORD1580,2025-03-10,Central,Home & Kitchen,Item N,4,,44.0,Net Banking,4.1
ORD2406,07/06/2024,EAST,Clothing,Gadget X,12,82.37,44.0,,3.2
ORD2705,25 Jun 2025,south,Toys,Item N,13,181.61,40.0,Cash,1.5
ORD2508,01-18-2025,  North  ,Electronics,Gadget Y,10,321.05,37.0,Net Banking,3.3
ORD2930,2024-07-01,East,BOOKS,Widget A,10,157.78,28.0,Credit Card,5.0
ORD1614,10-07-2024,,Sports,Item N,12,110.65,40.0,Debit Card,5.0
ORD2045,2024-01-12,north,Books,Item N,10,388.85,20.0,Cash,1.6
ORD2402,02/04/2024,west,Sports,Widget A,10,188.5,58.0,Net Banking,1.5
ORD2014,08-31-2024,South,CLOTHING,Widget B,4,107.03,35.0,UPI,1.7
ORD1089,2024-08-18,Central,sports,Item N,7,279.52,20.0,Credit Card,2.6
ORD2916,08 Jul 2024,south,electronics,Device Q,11,258.84,59.0,Cash,4.7
ORD1601,2025-05-22,EAST,Clothing,Gadget Y,14,101.6,32.0,Debit Card,4.3
ORD2237,17/02/2025,north,Sports,Gadget Y,11,177.85,18.0,Cash,3.6
ORD2862,2024-04-06,South,sports,Gizmo Z,2,268.5,48.0,UPI,4.9
ORD1133,2024-12-24,Central,Clothing,Widget A,9,65.77,21.0,Debit Card,2.3
ORD2370,13/11/2024,WEST,Books,Widget A,12,295.3,54.0,UPI,2.9
ORD1555,03-18-2024,North,Home & Kitchen,Widget B,11,220.79,25.0,Credit Card,3.2
ORD2031,2024-05-10,North,Sports,Device Q,11,158.24,27.0,UPI,2.0
ORD2586,10/02/2025,East,Sports,Accessory M,14,419.6,56.0,Net Banking,3.4
ORD1320,02-27-2024,west,toys,Gizmo Z,5,362.73,51.0,Debit Card,1.7
ORD2794,01-16-2025,East,  Toys  ,Gizmo Z,13,132.35,69.0,Cash,4.9
ORD2211,2025-02-25,  West  ,  Books  ,Device Q,7,364.17,18.0,Debit Card,
ORD2760,2025-06-20,central,  Clothing  ,Gadget Y,5,305.22,55.0,UPI,4.7
ORD1634,30/04/2024,WEST,Toys,Widget B,6,154.24,21.0,UPI,4.8
ORD1552,23 Mar 2024,east,Home & Kitchen,Gadget X,3,332.27,52.0,Net Banking,1.1
ORD2328,15 Nov 2024,  East  ,  Home & Kitchen  ,Accessory M,6,270.65,25.0,Cash,4.0
ORD2055,2024-03-29,West,HOME & KITCHEN,Gizmo Z,6,99.28,57.0,UPI,3.2
ORD2936,2025-03-10,West,TOYS,Device Q,10,135.24,52.0,Credit Card,4.3
ORD1796,07-14-2024,Central,CLOTHING,Device Q,1,182.87,23.0,UPI,4.8
ORD2683,2024-02-27,Central,Books,Gizmo Z,13,107.47,42.0,,2.6
ORD2264,07/01/2024,NORTH,SPORTS,Gadget Y,1,,32.0,Net Banking,2.7
ORD2733,2024-09-18,south,Sports,Widget B,2,96.63,68.0,Net Banking,4.8
ORD1174,21 Nov 2024,north,HOME & KITCHEN,Widget B,2,189.81,48.0,Cash,3.1
ORD1766,2024-02-11,South,  Home & Kitchen  ,Gizmo Z,13,34.77,,Net Banking,
ORD1245,2025-05-26,West,  Clothing  ,Accessory M,14,116.67,55.0,Debit Card,2.0
ORD2080,2024-07-06,East,Toys,Accessory M,11,318.03,,Credit Card,4.2
ORD2759,22/09/2024,North,Clothing,Gizmo Z,1,162.19,65.0,Debit Card,4.5
ORD1145,24 Sep 2024,west,Home & Kitchen,Widget B,10,234.72,60.0,Net Banking,4.6
ORD1090,2024-02-10,North,Books,Accessory M,1,298.07,18.0,Net Banking,4.6
ORD2416,2024-04-26,  North  ,Home & Kitchen,Accessory M,2,206.59,43.0,Credit Card,1.9
ORD1682,25 May 2024,East,Electronics,Gadget Y,5,123.17,64.0,Debit Card,4.5
ORD1310,25 Sep 2024,West,Clothing,Gadget Y,14,162.17,,Cash,1.6
ORD2383,06/05/2024,east,SPORTS,Gizmo Z,6,204.69,19.0,UPI,2.7
